ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7995843	2.78e-10	2.04e-12	-8.575079	18.003838	-0.87931253	NUP93	nucleoporin 93
7911754	2.78e-10	2.05e-12	8.5743525	18.000877	1.24890364	TNFRSF14	TNF receptor superfamily member 14
8076894	2.96e-10	2.19e-12	-8.5587108	17.937121	-2.57996738	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1
8105681	3.06e-10	2.27e-12	8.5493828	17.899097	1.30106297	ERBIN	erbb2 interacting protein
8132118	3.08e-10	2.30e-12	-8.5467787	17.888482	-1.37456686	AQP1///AQP1	aquaporin 1 (Colton blood group)///aquaporin 1 (Colton blood group)
7991837	3.13e-10	2.34e-12	-8.5420611	17.869249	-1.00757559	NME4	NME/NM23 nucleoside diphosphate kinase 4
8039928	3.30e-10	2.48e-12	-8.5282993	17.813144	-2.3743304	FAM72A///FAM72D///FAM72B	family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B
8024582	3.64e-10	2.75e-12	8.5041322	17.714604	1.84903892	S1PR4	sphingosine-1-phosphate receptor 4
8056837	3.92e-10	2.97e-12	8.4854073	17.638243	2.97689855	GPR155	G protein-coupled receptor 155
8145055	4.15e-10	3.16e-12	-8.4705532	17.577661	-1.32091747	BMP1	bone morphogenetic protein 1
7978748	4.26e-10	3.26e-12	8.463164	17.547522	1.32344651	FBXO33	F-box protein 33
8078350	4.46e-10	3.42e-12	8.4514202	17.499619	1.82104541	TGFBR2	transforming growth factor beta receptor 2
7899134	4.57e-10	3.52e-12	-8.4444883	17.471342	-1.29500759	CEP85	centrosomal protein 85
7911591	4.93e-10	3.83e-12	8.4243801	17.38931	0.80460837	SLC35E2B	solute carrier family 35 member E2B
8019392	4.93e-10	3.83e-12	-8.4243383	17.389139	-0.94848587	FASN	fatty acid synthase
8044793	5.41e-10	4.22e-12	-8.4010572	17.294152	-1.45632607	STEAP3	STEAP3 metalloreductase
7968563	5.48e-10	4.29e-12	-8.3973255	17.278925	-1.62063597	RFC3	replication factor C subunit 3
8131427	5.48e-10	4.31e-12	8.3960824	17.273853	0.76801827	C7orf26	chromosome 7 open reading frame 26
8163275	5.50e-10	4.34e-12	-8.3942538	17.266391	-0.90487219	KIAA0368	KIAA0368
7951686	5.90e-10	4.67e-12	-8.376677	17.194668	-3.31645986	IL18	interleukin 18
7919619	5.96e-10	4.74e-12	-8.373378	17.181205	-1.74974611	HIST2H2AA4///HIST2H2AB///HIST2H2AC///HIST2H2AA3	histone cluster 2, H2aa4///histone cluster 2, H2ab///histone cluster 2, H2ac///histone cluster 2, H2aa3
8117583	6.02e-10	4.80e-12	-8.3699638	17.167272	-2.26119411	HIST1H3H///HIST1H2AI	histone cluster 1, H3h///histone cluster 1, H2ai
8072645	6.20e-10	4.97e-12	-8.3619512	17.134573	-0.90649362	HMGXB4	HMG-box containing 4
8079198	6.77e-10	5.45e-12	-8.3398344	17.044308	-2.01668654	ZNF660	zinc finger protein 660
8104590	6.84e-10	5.52e-12	8.3364898	17.030657	1.15259168	LOC100130744	uncharacterized LOC100130744
8110450	6.95e-10	5.65e-12	-8.3309459	17.008029	-1.50203541	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B
8054580	6.95e-10	5.66e-12	-8.3308296	17.007555	-2.24992874	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
8163328	6.95e-10	5.68e-12	-8.3299375	17.003913	-1.68143568	PTGR1	prostaglandin reductase 1
8064014	7.15e-10	5.88e-12	-8.3216322	16.970014	-1.70286403	SLC17A9	solute carrier family 17 member 9
7906995	7.15e-10	5.90e-12	-8.3207075	16.966239	-2.03679624	UCK2	uridine-cytidine kinase 2
8040223	7.15e-10	5.91e-12	-8.3204333	16.96512	-2.11699722	RRM2	ribonucleotide reductase regulatory subunit M2
7970624	7.43e-10	6.16e-12	-8.3103046	16.923776	-1.79805713	CENPJ	centromere protein J
8151032	7.49e-10	6.24e-12	-8.3072101	16.911144	-2.19094787	GGH	gamma-glutamyl hydrolase
8061746	7.49e-10	6.26e-12	-8.3066344	16.908794	-1.84456218	DNMT3B	DNA methyltransferase 3 beta
8104746	7.49e-10	6.28e-12	-8.305801	16.905392	-3.95660213	NPR3	natriuretic peptide receptor 3
8152668	7.92e-10	6.66e-12	-8.2915079	16.847046	-1.57632037	ATAD2	ATPase family, AAA domain containing 2
7979281	7.92e-10	6.69e-12	-8.2904455	16.842709	-2.22210068	WDHD1	WD repeat and HMG-box DNA binding protein 1
8180324	8.27e-10	7.01e-12	8.2793739	16.797511	1.79293227	THAP5	THAP domain containing 5
7959205	8.31e-10	7.07e-12	-8.2771868	16.788582	-1.28869867	MLEC	malectin
7958031	8.85e-10	7.56e-12	-8.2613597	16.723967	-1.58231574	PARPBP	PARP1 binding protein
8118259	9.40e-10	8.05e-12	-8.246061	16.661506	-1.64889663	MSH5-SAPCD1///MSH5	MSH5-SAPCD1 readthrough (NMD candidate)///mutS homolog 5
7899797	9.84e-10	8.47e-12	-8.2340634	16.61252	-1.59690332	ZBTB8B///ZBTB8A	zinc finger and BTB domain containing 8B///zinc finger and BTB domain containing 8A
7976863	1.10e-09	9.46e-12	8.2074533	16.503867	1.7809468	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
8140955	1.10e-09	9.54e-12	-8.2055304	16.496016	-2.95157789	CDK6	cyclin dependent kinase 6
8164165	1.12e-09	9.74e-12	-8.2004894	16.475432	-1.1165061	HSPA5	heat shock protein family A (Hsp70) member 5
7934178	1.13e-09	9.87e-12	-8.1973455	16.462594	-1.66597869	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
8112746	1.15e-09	1.01e-11	-8.1926089	16.443253	-1.62073996	WDR41	WD repeat domain 41
7965918	1.20e-09	1.06e-11	-8.1812186	16.396741	-1.63980311	NT5DC3	5'-nucleotidase domain containing 3
8124388	1.22e-09	1.08e-11	-8.1762452	16.376432	-3.2061848	HIST1H3B	histone cluster 1, H3b
7946446	1.22e-09	1.08e-11	-8.175667	16.374071	-1.88852798	NRIP3	nuclear receptor interacting protein 3
8143367	1.23e-09	1.10e-11	8.1721788	16.359826	2.25432799	SLC37A3	solute carrier family 37 member 3
7951140	1.24e-09	1.11e-11	8.1693571	16.348304	2.0718839	LOC100131541	uncharacterized LOC100131541
7987025	1.25e-09	1.12e-11	-8.1669533	16.338487	-2.78375588		
8114845	1.27e-09	1.14e-11	-8.1631072	16.322782	-2.37150207	PRELID2	PRELI domain containing 2
8003204	1.27e-09	1.14e-11	-8.1621836	16.31901	-1.9506783	GINS2	GINS complex subunit 2
8004030	1.28e-09	1.16e-11	8.1591609	16.306666	0.95337151	RNF167	ring finger protein 167
7960702	1.32e-09	1.20e-11	-8.1504337	16.271027	-1.15962827	CDCA3	cell division cycle associated 3
7963986	1.37e-09	1.25e-11	-8.1408299	16.231807	-2.39548288	RAB13	RAB13, member RAS oncogene family
8018082	1.39e-09	1.27e-11	-8.1367402	16.215106	-1.33794353	SLC39A11	solute carrier family 39 member 11
8119951	1.42e-09	1.30e-11	-8.1319446	16.195521	-1.10527731	CAPN11	calpain 11
8179555	1.49e-09	1.37e-11	8.1182911	16.139763	1.04411297	B3GALT4	beta-1,3-galactosyltransferase 4
8104930	1.53e-09	1.41e-11	-8.1118587	16.113493	-1.56920237	SLC1A3	solute carrier family 1 member 3
7982889	1.57e-09	1.46e-11	-8.103873	16.08088	-2.19594653	NUSAP1	nucleolar and spindle associated protein 1
8019737	1.57e-09	1.46e-11	-8.1033063	16.078566	-1.97053396	KPNA2	karyopherin subunit alpha 2
8068478	1.58e-09	1.47e-11	-8.1016767	16.071911	-1.60222509	CHAF1B	chromatin assembly factor 1 subunit B
8129045	1.58e-09	1.47e-11	-8.1011871	16.069911	-0.88099648	HDAC2	histone deacetylase 2
7954711	1.65e-09	1.54e-11	8.090278	16.025359	2.35586459	KIAA1551	KIAA1551
7922104	1.89e-09	1.77e-11	-8.0569195	15.889123	-1.33816277	GCSHP3///LOC729080///LOC641746///GCSH	glycine cleavage system protein H pseudogene 3///glycine cleavage system protein H (aminomethyl carrier) pseudogene///glycine cleavage system protein H (aminomethyl carrier) pseudogene///glycine cleavage system protein H
8163569	1.91e-09	1.81e-11	8.0526661	15.871752	1.14006339	AKNA	AT-hook transcription factor
7988327	1.96e-09	1.85e-11	8.0463076	15.845784	1.80930704	PATL2	PAT1 homolog 2
8132646	1.96e-09	1.86e-11	8.0453371	15.84182	1.22191045	CCM2	CCM2 scaffolding protein
8025992	2.00e-09	1.91e-11	-8.0390879	15.816299	-1.44361279	ZNF788	zinc finger family member 788
8024048	2.01e-09	1.92e-11	-8.0378479	15.811234	-1.72690568	PRTN3	proteinase 3
8131339	2.07e-09	1.99e-11	-8.0294717	15.777026	-1.52166938	FSCN1	fascin actin-bundling protein 1
7915926	2.18e-09	2.10e-11	-8.0162883	15.723185	-1.69696632	STIL	SCL/TAL1 interrupting locus
8000013	2.24e-09	2.16e-11	-8.0091914	15.694202	-1.51276345	ERI2	ERI1 exoribonuclease family member 2
8023955	2.29e-09	2.22e-11	-8.0032028	15.669745	-1.28914739	BSG	basigin (Ok blood group)
7963157	2.53e-09	2.46e-11	-7.978824	15.570185	-1.24879917	RACGAP1	Rac GTPase activating protein 1
8022338	2.53e-09	2.47e-11	-7.9778401	15.566167	-2.83404779	LOC100996333///ADGRA3	G protein-coupled receptor 125 pseudogene///adhesion G protein-coupled receptor A3
8152821	2.54e-09	2.49e-11	-7.9759632	15.558502	-1.12955521	CCDC26	CCDC26 long non-coding RNA
8009443	2.54e-09	2.49e-11	7.9757961	15.55782	2.28866524	ARSG	arylsulfatase G
8097867	2.63e-09	2.59e-11	7.9660436	15.517993	1.15085788	KIAA0922	KIAA0922
8011884	2.68e-09	2.65e-11	7.9610152	15.497458	1.75707585	LOC728392///NLRP1	uncharacterized LOC728392///NLR family pyrin domain containing 1
8115490	2.73e-09	2.71e-11	7.9554305	15.474652	2.7037974	ADAM19	ADAM metallopeptidase domain 19
8126347	2.73e-09	2.71e-11	-7.9553852	15.474467	-0.97420456	USP49	ubiquitin specific peptidase 49
7941537	2.76e-09	2.75e-11	7.9514094	15.458231	1.50794427	PACS1	phosphofurin acidic cluster sorting protein 1
7994109	2.76e-09	2.76e-11	-7.9508867	15.456097	-1.91021685	PLK1	polo like kinase 1
7955195	2.79e-09	2.80e-11	-7.9477193	15.443162	-1.26070622	TROAP	trophinin associated protein
8010260	2.79e-09	2.80e-11	-7.9474304	15.441982	-1.38718094	BIRC5	baculoviral IAP repeat containing 5
8113504	2.88e-09	2.91e-11	-7.9383524	15.404912	-3.03882827	NREP	neuronal regeneration related protein
8129953	3.09e-09	3.12e-11	7.9214323	15.335819	2.51260306	HIVEP2	human immunodeficiency virus type I enhancer binding protein 2
8110971	3.09e-09	3.13e-11	-7.9206305	15.332545	-2.25167984	CMBL	carboxymethylenebutenolidase homolog
8085556	3.09e-09	3.14e-11	7.9199735	15.329862	1.66509811	SH3BP5	SH3 domain binding protein 5
8024572	3.11e-09	3.17e-11	-7.917373	15.319243	-3.12382054	GNA15	G protein subunit alpha 15
7922474	3.14e-09	3.23e-11	7.9135319	15.303559	2.90610416	KIAA0040	KIAA0040
8173009	3.14e-09	3.23e-11	7.9132358	15.30235	0.6323718	PHF8	PHD finger protein 8
8030721	3.28e-09	3.38e-11	-7.902331	15.257822	-1.5513834	CLEC11A	C-type lectin domain family 11 member A
8091954	3.28e-09	3.39e-11	-7.9014905	15.254391	-2.78840746	GOLIM4	golgi integral membrane protein 4
8015991	3.32e-09	3.44e-11	-7.8984319	15.241902	-2.92151845	SLC4A1	solute carrier family 4 member 1 (Diego blood group)
8145570	3.43e-09	3.56e-11	-7.889764	15.206509	-2.18599288	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
8148149	3.51e-09	3.66e-11	7.8835138	15.18099	1.92068477	ZHX2	zinc fingers and homeoboxes 2
7985777	3.59e-09	3.75e-11	7.8772638	15.155471	2.03493521	ISG20	interferon stimulated exonuclease gene 20
8074842	3.59e-09	3.77e-11	7.8763935	15.151918	0.91027565	ABHD17A	abhydrolase domain containing 17A
7905299	3.61e-09	3.79e-11	7.874789	15.145367	1.39801888	PRUNE1	prune exopolyphosphatase
7902023	3.77e-09	3.98e-11	-7.8634508	15.099075	-2.20060074	RAVER2	ribonucleoprotein, PTB binding 2
7967544	3.79e-09	4.01e-11	-7.8611593	15.089719	-1.50875737	SCARB1	scavenger receptor class B member 1
8152280	3.83e-09	4.07e-11	-7.8579788	15.076734	-2.01363546	LRP12	LDL receptor related protein 12
8089372	3.90e-09	4.16e-11	-7.8529061	15.056024	-1.87584422	KIAA1524	KIAA1524
8099612	4.06e-09	4.34e-11	-7.8426663	15.01422	-2.24245629	ADGRA3	adhesion G protein-coupled receptor A3
7995354	4.16e-09	4.45e-11	-7.8362729	14.988119	-1.32120043	ORC6	origin recognition complex subunit 6
8017582	4.17e-09	4.48e-11	-7.8350361	14.98307	-1.33064841	TEX2	testis expressed 2
7996908	4.32e-09	4.65e-11	7.8258031	14.945378	1.86022571	SNTB2	syntrophin beta 2
8041383	4.39e-09	4.74e-11	-7.8214954	14.927793	-2.46006517	LTBP1	latent transforming growth factor beta binding protein 1
7895062	4.42e-09	4.78e-11	-7.8192729	14.918721	-1.18955306		
8003503	4.48e-09	4.86e-11	-7.8153085	14.902538	-1.16576627	FANCA	Fanconi anemia complementation group A
7995362	4.51e-09	4.91e-11	-7.8127182	14.891964	-1.17305075	GPT2	glutamic--pyruvic transaminase 2
8030277	4.59e-09	5.02e-11	7.8077611	14.871729	1.28341066	CD37	CD37 molecule
8093539	4.60e-09	5.04e-11	-7.8064846	14.866519	-1.16083452	WHSC1	Wolf-Hirschhorn syndrome candidate 1
8147049	4.60e-09	5.05e-11	-7.8059804	14.864461	-2.18555297	FABP5P3///FABP5	fatty acid binding protein 5 pseudogene 3///fatty acid binding protein 5
8092968	4.86e-09	5.35e-11	7.7924121	14.809078	1.238586		
8157381	4.99e-09	5.51e-11	-7.7852183	14.779716	-0.91084061	ZNF618	zinc finger protein 618
8141180	5.14e-09	5.69e-11	7.7773677	14.747674	1.00540278	TECPR1	tectonin beta-propeller repeat containing 1
8143663	5.38e-09	5.98e-11	-7.7657872	14.700411	-1.74279002	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
8172266	5.39e-09	6.01e-11	-7.7645364	14.695307	-2.52216713	MIR221	microRNA 221
8006877	5.59e-09	6.24e-11	7.7553501	14.657817	0.69066931	STARD3	StAR related lipid transfer domain containing 3
7916282	5.68e-09	6.36e-11	-7.750753	14.639057	-1.51025738	LRP8	LDL receptor related protein 8
8052269	5.72e-09	6.43e-11	-7.7483093	14.629085	-2.74652024	CCDC88A	coiled-coil domain containing 88A
8027402	5.76e-09	6.48e-11	-7.7462886	14.620838	-1.57367175	CCNE1	cyclin E1
8085537	5.85e-09	6.61e-11	7.7417771	14.602428	0.80548218	RBSN	rabenosyn, RAB effector
8179103	6.07e-09	6.87e-11	7.7322762	14.56366	1.05710654	HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, F///major histocompatibility complex, class I, E///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
8139712	6.24e-09	7.08e-11	7.7251452	14.534563	1.19252994	VOPP1	vesicular, overexpressed in cancer, prosurvival protein 1
7923978	6.29e-09	7.16e-11	-7.7224646	14.523625	-3.78719467	CD34	CD34 molecule
8139859	6.31e-09	7.22e-11	-7.7205073	14.515639	-1.34113647	GUSB	glucuronidase beta
8092959	6.31e-09	7.23e-11	7.7202709	14.514674	1.05858278	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
8015685	6.51e-09	7.47e-11	7.7123857	14.482502	1.09983766	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit
7913357	6.52e-09	7.50e-11	7.7113773	14.478388	2.28106991	ECE1	endothelin converting enzyme 1
7934753	6.79e-09	7.83e-11	-7.7009992	14.436047	-1.35431554	EIF5AL1///EIF5A	eukaryotic translation initiation factor 5A-like 1///eukaryotic translation initiation factor 5A
7940857	6.79e-09	7.86e-11	-7.7002414	14.432956	-1.09298259	STIP1	stress induced phosphoprotein 1
8020090	6.97e-09	8.09e-11	-7.6931325	14.403954	-1.79006564	TWSG1	twisted gastrulation BMP signaling modulator 1
7948221	7.25e-09	8.43e-11	-7.6833053	14.363866	-1.8963846	PRG2	proteoglycan 2, pro eosinophil major basic protein
7961983	7.43e-09	8.67e-11	-7.6767044	14.33694	-1.41015125	TM7SF3	transmembrane 7 superfamily member 3
7911199	7.51e-09	8.79e-11	-7.6733749	14.323358	-2.80025297	GCSAML	germinal center associated signaling and motility like
8160771	7.51e-09	8.80e-11	-7.6729131	14.321475	-0.80679948	KIF24	kinesin family member 24
8092162	7.65e-09	8.99e-11	-7.667878	14.300938	-1.82921319	PP13439	uncharacterized LOC100128046
8016708	7.72e-09	9.10e-11	-7.664946	14.288978	-0.87449731	LRRC59	leucine rich repeat containing 59
7948612	7.75e-09	9.16e-11	-7.6633922	14.282641	-2.7800463	FADS1	fatty acid desaturase 1
8012416	8.06e-09	9.56e-11	7.6532751	14.241377	1.68114106	LINC00324	long intergenic non-protein coding RNA 324
7892931	8.17e-09	9.72e-11	7.6492434	14.224935	1.43859081		
7978846	8.17e-09	9.73e-11	-7.6489203	14.223617	-1.71866473	POLE2	DNA polymerase epsilon 2, accessory subunit
8047910	8.22e-09	9.82e-11	-7.6467104	14.214605	-1.73202671	PTH2R	parathyroid hormone 2 receptor
8114593	8.24e-09	9.88e-11	7.6453706	14.209141	0.85107549	APBB3	amyloid beta precursor protein binding family B member 3
8109639	8.24e-09	9.89e-11	-7.6449373	14.207374	-1.27859597	PTTG1	pituitary tumor-transforming 1
8092849	8.41e-09	1.01e-10	-7.6393823	14.18472	-1.1866551	ATP13A3	ATPase 13A3
8022882	8.61e-09	1.04e-10	7.6329956	14.158675	0.83876376	ZNF24	zinc finger protein 24
8019308	8.61e-09	1.04e-10	-7.6325503	14.156859	-1.50112517	MAFG	MAF bZIP transcription factor G
7987135	8.75e-09	1.06e-10	-7.628166	14.138981	-2.28704997		
8180349	9.40e-09	1.14e-10	-7.6104212	14.066628	-1.27049554	TPM4	tropomyosin 4
7911038	9.41e-09	1.15e-10	7.6093623	14.062311	1.62807635	ZBTB18	zinc finger and BTB domain containing 18
7948420	9.70e-09	1.19e-10	-7.6015087	14.030292	-2.11857597	FABP5P3///FABP5	fatty acid binding protein 5 pseudogene 3///fatty acid binding protein 5
8090469	9.83e-09	1.20e-10	-7.5976558	14.014585	-2.0773806	GATA2	GATA binding protein 2
7928429	1.01e-08	1.24e-10	-7.5898261	13.982666	-1.47277312	PLAU	plasminogen activator, urokinase
8098060	1.05e-08	1.30e-10	-7.5798198	13.941878	-2.17158277	RXFP1	relaxin/insulin like family peptide receptor 1
8025382	1.06e-08	1.31e-10	7.578113	13.934921	1.11870284	CERS4	ceramide synthase 4
8078619	1.07e-08	1.32e-10	-7.5757904	13.925454	-2.63793712	ITGA9	integrin subunit alpha 9
7929334	1.08e-08	1.34e-10	-7.5723775	13.911543	-1.60427463	CEP55	centrosomal protein 55
8111788	1.08e-08	1.35e-10	7.5709915	13.905894	1.02107086	TTC33	tetratricopeptide repeat domain 33
7907160	1.14e-08	1.42e-10	-7.5578207	13.852215	-2.71843911	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
8042356	1.15e-08	1.44e-10	-7.5557204	13.843655	-3.84381493	MEIS1	Meis homeobox 1
7937878	1.17e-08	1.46e-10	-7.5507923	13.823572	-1.77405255	TRPC2	transient receptor potential cation channel subfamily C member 2, pseudogene
8008547	1.17e-08	1.47e-10	-7.5503449	13.821749	-2.2119412	TOM1L1	target of myb1 like 1 membrane trafficking protein
7972682	1.18e-08	1.49e-10	-7.5463991	13.80567	-2.13957727	KDELC1	KDEL motif containing 1
8128638	1.22e-08	1.55e-10	7.5379518	13.771249	2.14020081	SCML4	sex comb on midleg-like 4 (Drosophila)
7919612	1.24e-08	1.57e-10	-7.534104	13.755571	-2.12569821	HIST2H3D///HIST2H3A///HIST2H3C	histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c
7928630	1.24e-08	1.57e-10	-7.533541	13.753277	-1.64859779	EIF5AL1///EIF5A	eukaryotic translation initiation factor 5A-like 1///eukaryotic translation initiation factor 5A
7979820	1.25e-08	1.59e-10	7.5304912	13.740851	0.97007414		
7919984	1.27e-08	1.62e-10	-7.5259484	13.722342	-1.77047268	SELENBP1	selenium binding protein 1
8112902	1.28e-08	1.64e-10	-7.5235488	13.712566	-1.42818902	DHFR	dihydrofolate reductase
7897044	1.34e-08	1.71e-10	7.5135535	13.671846	1.19389072	PRKCZ	protein kinase C zeta
8178298	1.36e-08	1.75e-10	7.5083833	13.650785	1.77997027	GABBR1	gamma-aminobutyric acid type B receptor subunit 1
8010188	1.39e-08	1.79e-10	7.5031192	13.629342	1.64153679	TNRC6C	trinucleotide repeat containing 6C
8114225	1.43e-08	1.85e-10	-7.4954019	13.597908	-1.44378518	H2AFY	H2A histone family member Y
8129783	1.44e-08	1.86e-10	-7.4928538	13.58753	-2.073805	MAP7	microtubule associated protein 7
8004521	1.56e-08	2.02e-10	-7.4738437	13.510112	-1.42563371	MPDU1	mannose-P-dolichol utilization defect 1
7939120	1.56e-08	2.03e-10	-7.4730513	13.506885	-2.04870854	RCN1	reticulocalbin 1
7920810	1.58e-08	2.06e-10	7.4690887	13.49075	0.8593148	GON4L	gon-4 like
8130567	1.58e-08	2.07e-10	-7.4681966	13.487117	-1.25233958	TCP1	t-complex 1
8048489	1.61e-08	2.10e-10	7.4642488	13.471043	0.97492024	ANKZF1	ankyrin repeat and zinc finger domain containing 1
8087634	1.61e-08	2.11e-10	7.4631	13.466365	0.74445633	TUSC2	tumor suppressor candidate 2
8004804	1.63e-08	2.15e-10	-7.4592042	13.450503	-1.03402248	PFAS	phosphoribosylformylglycinamidine synthase
7956819	1.63e-08	2.15e-10	7.4581357	13.446153	2.32466825	RASSF3	Ras association domain family member 3
8141560	1.66e-08	2.19e-10	-7.4539831	13.429246	-1.29959887	TFR2	transferrin receptor 2
7906085	1.66e-08	2.20e-10	-7.4535424	13.427452	-1.57332973	LMNA	lamin A/C
8043666	1.68e-08	2.23e-10	7.4494358	13.410734	0.86753364	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
7958414	1.69e-08	2.25e-10	7.4482556	13.405929	0.97508608	ISCU	iron-sulfur cluster assembly enzyme
7916425	1.69e-08	2.26e-10	7.4467242	13.399695	1.17530212	TTC22	tetratricopeptide repeat domain 22
7969533	1.71e-08	2.28e-10	7.4443731	13.390124	2.39562579	SLAIN1	SLAIN motif family member 1
8141305	1.72e-08	2.30e-10	7.4425068	13.382527	1.0848605	ZNF394	zinc finger protein 394
7954245	1.72e-08	2.31e-10	-7.4413253	13.377717	-2.12466497	PLEKHA5	pleckstrin homology domain containing A5
8037679	1.72e-08	2.31e-10	7.4411597	13.377043	0.83918399	DMWD	dystrophia myotonica, WD repeat containing
8013860	1.72e-08	2.32e-10	-7.4401654	13.372996	-0.76276814	MYO18A///TIAF1	myosin XVIIIA///TGFB1-induced anti-apoptotic factor 1
8175998	1.72e-08	2.32e-10	7.4401291	13.372848	1.02691718	MECP2	methyl-CpG binding protein 2
7995926	1.75e-08	2.38e-10	7.434776	13.351058	1.49382376	NLRC5	NLR family CARD domain containing 5
7909898	1.75e-08	2.38e-10	7.4340278	13.348012	0.74808371	MIA3	MIA family member 3, ER export factor
8075332	1.78e-08	2.42e-10	7.4305108	13.333698	1.24669712	TBC1D10A	TBC1 domain family member 10A
