ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7923974	2.75e-03	2.28e-05	5.3535595	2.767904	2.4835162	C1orf132///MIR29C	chromosome 1 open reading frame 132///microRNA 29c
8022145	2.76e-03	2.29e-05	5.351497	2.763178	3.1905758	L3MBTL4	l(3)mbt-like 4 (Drosophila)
7893711	2.89e-03	2.41e-05	5.3309494	2.716069	2.205506		
7962212	2.89e-03	2.42e-05	5.3289657	2.71152	1.2540375	PKP2	plakophilin 2
7998952	2.89e-03	2.44e-05	5.3266219	2.706143	0.9196147	TIGD7	tigger transposable element derived 7
8008493	2.98e-03	2.52e-05	5.3117521	2.672025	1.516944	LUC7L3	LUC7 like 3 pre-mRNA splicing factor
7928695	2.98e-03	2.53e-05	5.3107125	2.669639	2.3438955	FAM213A	family with sequence similarity 213 member A
8176566	3.00e-03	2.55e-05	-5.3072718	2.661741	-2.2886562		
8089438	3.00e-03	2.56e-05	5.305127	2.656818	0.8424394	DPPA2	developmental pluripotency associated 2
7892747	3.00e-03	2.57e-05	5.3046632	2.655754	1.1463779		
7997247	3.07e-03	2.64e-05	5.2926811	2.628241	1.4682112	ZNRF1	zinc and ring finger 1, E3 ubiquitin protein ligase
7908161	3.07e-03	2.66e-05	5.2898716	2.621788	2.588778	C1orf21	chromosome 1 open reading frame 21
8167163	3.07e-03	2.66e-05	5.2892029	2.620253	1.866856	LINC01560	long intergenic non-protein coding RNA 1560
7895780	3.11e-03	2.70e-05	5.282906	2.605788	1.3914992		
7894064	3.14e-03	2.74e-05	5.2774769	2.593314	2.9983513		
8014397	3.15e-03	2.76e-05	5.2746061	2.586717	1.8575533	TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
7988426	3.18e-03	2.79e-05	5.2691984	2.574289	1.1861925	SLC30A4	solute carrier family 30 member 4
7905339	3.23e-03	2.87e-05	-5.2587179	2.550196	-1.4384943	GABPB2	GA binding protein transcription factor beta subunit 2
7894974	3.23e-03	2.87e-05	5.2585304	2.549764	2.0445008		
7953418	3.23e-03	2.88e-05	5.2571026	2.546481	1.2974006	LAG3	lymphocyte activating 3
8081564	3.23e-03	2.88e-05	-5.256843	2.545885	-5.4009004	CD96	CD96 molecule
8092358	3.26e-03	2.92e-05	5.2515165	2.533636	1.529122	MCF2L2	MCF.2 cell line derived transforming sequence-like 2
8169473	3.28e-03	2.94e-05	5.2473975	2.524162	2.5712171	PLS3	plastin 3
7896521	3.35e-03	3.01e-05	-5.2376491	2.501736	-1.924778		
7926821	3.36e-03	3.03e-05	-5.2349696	2.49557	-1.8883934	MASTL	microtubule associated serine/threonine kinase like
7979444	3.42e-03	3.10e-05	5.2264345	2.475928	2.1867666	CCDC175	coiled-coil domain containing 175
7942417	3.44e-03	3.13e-05	5.2220655	2.465871	1.4243092	ARHGEF17	Rho guanine nucleotide exchange factor 17
8073842	3.44e-03	3.14e-05	-5.2203382	2.461894	-0.9397795	TTC38	tetratricopeptide repeat domain 38
7921637	3.45e-03	3.16e-05	-5.2177661	2.455973	-1.9473912	CD84	CD84 molecule
7893058	3.47e-03	3.21e-05	5.2113267	2.441145	1.4776173		
7969017	3.47e-03	3.21e-05	-5.2109346	2.440243	-1.7391894	RB1	RB transcriptional corepressor 1
8036956	3.47e-03	3.22e-05	-5.2104199	2.439057	-1.0772271	C19orf54	chromosome 19 open reading frame 54
8174634	3.47e-03	3.23e-05	5.2084069	2.434421	0.7159464		
8178554	3.47e-03	3.24e-05	-5.2080263	2.433545	-0.9500236	LY6G5C	lymphocyte antigen 6 complex, locus G5C
8064575	3.47e-03	3.24e-05	5.2070229	2.431234	1.1708589	AVP	arginine vasopressin
7895392	3.53e-03	3.32e-05	5.1968431	2.407785	0.799328		
7911854	3.53e-03	3.33e-05	5.1962064	2.406318	1.5820906	TP73-AS1	TP73 antisense RNA 1
8167835	3.53e-03	3.33e-05	5.1956951	2.40514	1.9493305	TRO	trophinin
8079950	3.54e-03	3.36e-05	-5.1927173	2.398278	-1.3295109	GNAI2	G protein subunit alpha i2
8164907	3.54e-03	3.36e-05	5.1925927	2.397991	1.3591753	REXO4	REX4 homolog, 3'-5' exonuclease
8067944	3.56e-03	3.40e-05	5.1880171	2.387447	0.7783052	MIRLET7C	microRNA let-7c
8163485	3.58e-03	3.43e-05	5.1841771	2.378598	0.8440351	RNF183	ring finger protein 183
8173189	3.68e-03	3.54e-05	5.1704521	2.346958	1.109031	SPIN2B///SPIN2A	spindlin family member 2B///spindlin family member 2A
7893435	3.68e-03	3.55e-05	5.1697754	2.345397	0.9677456		
8167758	3.68e-03	3.55e-05	5.1696707	2.345156	1.1529042	GPR173	G protein-coupled receptor 173
8179326	3.68e-03	3.57e-05	5.1667682	2.338463	0.910142	C6orf48///SVIL	chromosome 6 open reading frame 48///supervillin
8171848	3.68e-03	3.58e-05	5.1658044	2.33624	2.1424859	PCYT1B	phosphate cytidylyltransferase 1, choline, beta
7895826	3.68e-03	3.58e-05	5.165534	2.335617	1.0088614		
7912784	3.68e-03	3.60e-05	5.1639548	2.331975	0.8904476	CROCCP3	ciliary rootlet coiled-coil, rootletin pseudogene 3
7895917	3.68e-03	3.62e-05	5.1615579	2.326447	0.8615292		
8024446	3.68e-03	3.62e-05	5.1610613	2.325302	1.3755795	SPPL2B	signal peptide peptidase like 2B
8170119	3.72e-03	3.67e-05	5.1550707	2.311483	3.5421454	FHL1	four and a half LIM domains 1
7924636	3.73e-03	3.69e-05	5.1532347	2.307248	1.1394256	TMEM63A	transmembrane protein 63A
7893914	3.73e-03	3.72e-05	5.1496468	2.29897	1.0421402		
7922637	3.73e-03	3.72e-05	-5.1494628	2.298546	-1.3066537	TOR1AIP2	torsin 1A interacting protein 2
7983951	3.73e-03	3.73e-05	-5.1488702	2.297179	-2.9783114		
8026638	3.74e-03	3.76e-05	-5.1453778	2.28912	-1.1347855	MYO9B	myosin IXB
8035177	3.74e-03	3.76e-05	-5.145152	2.288599	-1.1332032	SLC35E1	solute carrier family 35 member E1
8153838	3.74e-03	3.77e-05	-5.1446441	2.287427	-1.0576917	RECQL4	RecQ like helicase 4
7944478	3.76e-03	3.80e-05	-5.1408139	2.278588	-0.850361	PDZD3	PDZ domain containing 3
8116818	3.78e-03	3.83e-05	5.1376116	2.271198	1.9898809	BMP6///BMP6	bone morphogenetic protein 6///bone morphogenetic protein 6
7927926	3.79e-03	3.86e-05	5.1344013	2.263788	1.4902103	DDX50	DEAD-box helicase 50
8117321	3.81e-03	3.90e-05	-5.1299221	2.253448	-1.3604752	TRIM38	tripartite motif containing 38
8078066	3.81e-03	3.91e-05	5.1295432	2.252573	2.0418501	FGD5	FYVE, RhoGEF and PH domain containing 5
7895704	3.81e-03	3.92e-05	-5.1286992	2.250625	-0.951031		
7933469	3.84e-03	3.96e-05	5.1240475	2.239885	1.7001992	ARHGAP22	Rho GTPase activating protein 22
7919856	3.84e-03	3.97e-05	-5.1230631	2.237612	-0.7688688	CERS2	ceramide synthase 2
7894626	3.85e-03	3.99e-05	5.120423	2.231516	0.7888824		
8164853	3.87e-03	4.02e-05	5.1177098	2.22525	1.9586433	ABO	ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)
8142343	3.94e-03	4.10e-05	5.1092386	2.205685	2.2252226		
8124498	3.99e-03	4.18e-05	5.1013219	2.187396	1.5081361	ZNF204P	zinc finger protein 204, pseudogene
8147654	3.99e-03	4.19e-05	-5.1008486	2.186302	-1.317444	POLR2K	RNA polymerase II subunit K
8016891	3.99e-03	4.20e-05	5.0999633	2.184257	0.6674725	VEZF1	vascular endothelial zinc finger 1
8144931	4.12e-03	4.36e-05	-5.0842419	2.147924	-1.258079	ATP6V1B2	ATPase H+ transporting V1 subunit B2
7893633	4.12e-03	4.36e-05	5.0836914	2.146652	1.140603		
8039771	4.13e-03	4.38e-05	5.082016	2.142779	1.4839978	ZNF132	zinc finger protein 132
8085714	4.13e-03	4.40e-05	5.0805181	2.139316	2.0164117		
8081590	4.17e-03	4.45e-05	5.0753991	2.127481	1.153271	PHLDB2	pleckstrin homology like domain family B member 2
8017776	4.17e-03	4.47e-05	-5.0741019	2.124482	-0.8535039	HELZ	helicase with zinc finger
8007397	4.17e-03	4.51e-05	-5.0703737	2.115861	-1.3414731	PSME3	proteasome activator subunit 3
7893205	4.17e-03	4.52e-05	-5.0690574	2.112818	-1.3614144		
8093343	4.17e-03	4.52e-05	5.068964	2.112602	1.1168964	PIGG	phosphatidylinositol glycan anchor biosynthesis class G
7982252	4.17e-03	4.53e-05	5.0681729	2.110772	1.3676807	DKFZP434L187	uncharacterized LOC26082
7995350	4.17e-03	4.53e-05	5.067959	2.110278	1.8751604		
8090395	4.17e-03	4.55e-05	5.0667496	2.107481	1.6428116	TXNRD3NB///TXNRD3	thioredoxin reductase 3 neighbor///thioredoxin reductase 3
7895918	4.23e-03	4.62e-05	-5.0599726	2.091807	-1.3728315		
8069668	4.23e-03	4.63e-05	5.0588485	2.089207	3.7453392	CYYR1	cysteine and tyrosine rich 1
7893483	4.30e-03	4.73e-05	5.0505104	2.069917	1.3535515		
7896149	4.34e-03	4.79e-05	5.0454557	2.058222	1.1474169		
7892674	4.35e-03	4.80e-05	-5.0440597	2.054992	-1.661374		
8126482	4.35e-03	4.82e-05	5.0421058	2.05047	1.1915036		
8056798	4.35e-03	4.85e-05	-5.0399658	2.045518	-0.9074811	SP3	Sp3 transcription factor
7895981	4.35e-03	4.85e-05	-5.0395885	2.044645	-1.6043796		
7894256	4.35e-03	4.87e-05	5.038574	2.042297	0.943651		
8035477	4.35e-03	4.88e-05	-5.0371611	2.039027	-1.0006727	ELL	elongation factor for RNA polymerase II
8167815	4.35e-03	4.88e-05	5.0371444	2.038989	1.6495996	MAGED2	MAGE family member D2
8088474	4.40e-03	4.95e-05	5.0313324	2.025536	1.47352		
7892926	4.45e-03	5.03e-05	5.0251198	2.011154	1.0395551		
7894838	4.54e-03	5.14e-05	-5.0160196	1.990084	-1.570649		
8064191	4.56e-03	5.19e-05	-5.0121799	1.981192	-1.4593833	TPD52L2	tumor protein D52 like 2
8081067	4.56e-03	5.20e-05	5.0108916	1.978209	4.0833063	HTR1F	5-hydroxytryptamine receptor 1F
7894605	4.56e-03	5.20e-05	-5.0108402	1.97809	-0.7417882		
7969096	4.59e-03	5.25e-05	5.0067023	1.968506	1.6707113	CDADC1	cytidine and dCMP deaminase domain containing 1
8147112	4.67e-03	5.36e-05	4.9983504	1.94916	1.7050091	CA13	carbonic anhydrase 13
8180218	4.67e-03	5.38e-05	4.9971859	1.946462	2.0734023		
8161451	4.69e-03	5.42e-05	4.9942222	1.939596	1.2293429	LOC102724238///LOC554249///GLIDR	uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
7896063	4.71e-03	5.45e-05	-4.9916087	1.93354	-1.8136393		
7896103	4.76e-03	5.53e-05	4.9854193	1.919198	0.8378918		
8001197	4.76e-03	5.54e-05	-4.9848367	1.917848	-3.8781204	NETO2	neuropilin and tolloid like 2
7895047	4.83e-03	5.65e-05	4.9769059	1.899468	0.8395351		
8096938	4.83e-03	5.66e-05	-4.9761022	1.897605	-1.7183457	LARP7///ZGRF1///LARP7	La ribonucleoprotein domain family member 7///zinc finger GRF-type containing 1///La ribonucleoprotein domain family member 7
7931353	4.83e-03	5.66e-05	-4.976018	1.89741	-1.9210141	PTPRE	protein tyrosine phosphatase, receptor type E
8105191	4.83e-03	5.68e-05	-4.9746924	1.894337	-2.1936371	PARP8	poly(ADP-ribose) polymerase family member 8
7928630	4.96e-03	5.86e-05	-4.9616256	1.864045	-2.0231395	EIF5AL1///EIF5A	eukaryotic translation initiation factor 5A-like 1///eukaryotic translation initiation factor 5A
7895239	4.96e-03	5.87e-05	4.9605025	1.861441	1.0088837		
7895547	4.96e-03	5.88e-05	-4.9600797	1.86046	-1.3046446		
7895938	4.96e-03	5.90e-05	4.9588359	1.857576	1.158577		
8074131	5.03e-03	5.99e-05	4.9526518	1.843236	1.5491417	SHANK3	SH3 and multiple ankyrin repeat domains 3
8022249	5.07e-03	6.06e-05	-4.9476749	1.831693	-0.9920283		
8121510	5.22e-03	6.26e-05	-4.9344001	1.8009	-1.2147054	RPF2	ribosome production factor 2 homolog
8155665	5.22e-03	6.27e-05	4.9334409	1.798675	2.1114304	PGM5	phosphoglucomutase 5
7892669	5.23e-03	6.30e-05	4.9314873	1.794142	1.4019625		
8164357	5.23e-03	6.31e-05	-4.9310284	1.793077	-0.8862003	NAIF1	nuclear apoptosis inducing factor 1
7917634	5.26e-03	6.37e-05	4.927278	1.784375	0.8424002	HFM1	HFM1, ATP dependent DNA helicase homolog
8110491	5.28e-03	6.40e-05	4.9249258	1.778917	1.8764111	ZNF354C	zinc finger protein 354C
8141708	5.32e-03	6.47e-05	4.9207977	1.769338	1.1583378	CLDN15	claudin 15
7941583	5.34e-03	6.52e-05	-4.9172793	1.761172	-1.0334297	RAB1B	RAB1B, member RAS oncogene family
7894976	5.34e-03	6.54e-05	4.916055	1.758331	1.1599378		
7893710	5.34e-03	6.56e-05	4.9151759	1.756291	1.2490579		
8157727	5.34e-03	6.56e-05	4.9145741	1.754894	3.0901592	GPR21	G protein-coupled receptor 21
7900635	5.44e-03	6.70e-05	4.9059443	1.734862	0.8467939	FAM183A	family with sequence similarity 183 member A
8031387	5.56e-03	6.86e-05	4.8963039	1.712481	1.3547103	NCR1	natural cytotoxicity triggering receptor 1
7893666	5.56e-03	6.88e-05	4.8951898	1.709894	3.0388167		
7893835	5.57e-03	6.91e-05	4.8934822	1.705929	1.5940924		
8091385	5.57e-03	6.94e-05	4.8914448	1.701198	2.846657	CP	ceruloplasmin (ferroxidase)
7998174	5.57e-03	6.96e-05	4.8905599	1.699143	0.9943467	LUC7L	LUC7 like
8013109	5.57e-03	6.97e-05	4.8897569	1.697279	1.3215104		
7895189	5.57e-03	6.99e-05	4.8887403	1.694918	1.2154998		
7894308	5.57e-03	7.00e-05	4.8883256	1.693955	1.6236583		
7968344	5.58e-03	7.03e-05	-4.8863818	1.689441	-3.3393198	ALOX5AP	arachidonate 5-lipoxygenase activating protein
7986428	5.61e-03	7.08e-05	4.8834159	1.682553	1.825644	LOC400464	ubiquitin conjugating enzyme E2 Q2 pseudogene
8152812	5.64e-03	7.14e-05	4.8800895	1.674828	1.2616876	FAM84B	family with sequence similarity 84 member B
7968085	5.67e-03	7.21e-05	4.8760337	1.665407	1.4813285	RNF17	ring finger protein 17
8119444	5.67e-03	7.22e-05	-4.87557	1.66433	-0.959235	FOXP4	forkhead box P4
8084215	5.67e-03	7.22e-05	4.875122	1.66329	1.4225722		
8039672	5.68e-03	7.25e-05	4.8733191	1.659102	1.8616543		
7912194	5.71e-03	7.32e-05	4.8696768	1.650641	1.1046244		
8012924	5.71e-03	7.34e-05	4.8687673	1.648528	1.2939936	TVP23C	trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
8068202	5.75e-03	7.39e-05	4.865436	1.640789	1.7469729	EVA1C	eva-1 homolog C
7977906	5.75e-03	7.43e-05	-4.8633111	1.635852	-0.8806448	ACIN1	apoptotic chromatin condensation inducer 1
7892847	5.75e-03	7.44e-05	-4.8627906	1.634643	-2.7388577		
7896198	5.77e-03	7.47e-05	4.8610151	1.630518	1.4063208		
8142110	5.81e-03	7.55e-05	4.857094	1.621407	1.2475579	SYPL1	synaptophysin like 1
8039680	5.82e-03	7.59e-05	4.8547342	1.615924	1.4781264	ZNF671	zinc finger protein 671
7893781	5.82e-03	7.59e-05	4.8544794	1.615332	1.5352059		
7902441	5.82e-03	7.62e-05	4.8530805	1.612081	1.433298	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
7895853	5.96e-03	7.82e-05	-4.8424566	1.587391	-1.3120913		
8180367	5.96e-03	7.84e-05	-4.8412703	1.584634	-4.3937455	TARP	TCR gamma alternate reading frame protein
7896501	5.96e-03	7.88e-05	4.8391392	1.579681	0.8844486		
8094251	5.96e-03	7.89e-05	4.838833	1.578969	1.5922124	TAPT1-AS1	TAPT1 antisense RNA 1 (head to head)
8052798	5.96e-03	7.89e-05	-4.8385516	1.578315	-1.5732374	AAK1	AP2 associated kinase 1
7893670	6.03e-03	8.01e-05	4.8326495	1.564596	0.7888722		
8144699	6.03e-03	8.04e-05	4.830996	1.560752	2.6487041		
8061447	6.03e-03	8.04e-05	-4.8306934	1.560048	-0.9996539	PYGB	phosphorylase, glycogen; brain
7942544	6.03e-03	8.06e-05	-4.8298592	1.558109	-0.9124333	RNF169	ring finger protein 169
8045323	6.10e-03	8.17e-05	4.8240841	1.544683	1.4564006	C2orf27B///C2orf27A	chromosome 2 open reading frame 27B///chromosome 2 open reading frame 27A
8121095	6.12e-03	8.22e-05	4.8218393	1.539464	1.2379651	ANKRD6	ankyrin repeat domain 6
7893240	6.14e-03	8.27e-05	-4.8193156	1.533596	-1.6574454		
8151931	6.17e-03	8.32e-05	4.8169598	1.528119	3.0499908	TSPYL5	TSPY like 5
7893091	6.17e-03	8.35e-05	-4.815463	1.524638	-3.3575045		
7894573	6.22e-03	8.43e-05	4.8112451	1.51483	1.1160323		
8160782	6.24e-03	8.50e-05	4.8079885	1.507257	1.4812345		
8085954	6.24e-03	8.51e-05	-4.8072781	1.505605	-1.6260973	AZI2	5-azacytidine induced 2
8083494	6.24e-03	8.52e-05	4.8071479	1.505302	2.3648403	MME	membrane metallo-endopeptidase
7896421	6.24e-03	8.54e-05	-4.8060273	1.502696	-0.8918514		
7894456	6.35e-03	8.70e-05	4.7984604	1.485097	1.2914223		
8084794	6.37e-03	8.75e-05	-4.7960195	1.47942	-2.5715671	IL1RAP	interleukin 1 receptor accessory protein
8161499	6.51e-03	8.96e-05	4.7860723	1.456281	2.0899657	FAM27E2///FAM27E3	family with sequence similarity 27 member E2///family with sequence similarity 27 member E3
7902036	6.51e-03	8.98e-05	4.7852218	1.454302	1.6543455		
8120067	6.51e-03	9.00e-05	4.784399	1.452388	3.0086067	SLC25A27	solute carrier family 25 member 27
7894889	6.52e-03	9.04e-05	4.7823972	1.447731	1.0757296		
7894621	6.52e-03	9.06e-05	4.7818076	1.446359	1.2438862		
8142899	6.54e-03	9.10e-05	4.7796363	1.441308	0.9967998	ZC3HC1	zinc finger C3HC-type containing 1
8152867	6.57e-03	9.17e-05	-4.7765548	1.434138	-2.5143788	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
7924969	6.62e-03	9.26e-05	-4.7727473	1.425279	-1.0219522	TAF5L	TATA-box binding protein associated factor 5 like
7895233	6.65e-03	9.34e-05	4.768911	1.416353	1.4246498		
8059376	6.65e-03	9.36e-05	4.7681235	1.41452	2.9529816	SERPINE2	serpin family E member 2
7987325	6.65e-03	9.36e-05	-4.7680861	1.414433	-0.9026527	AQR	aquarius intron-binding spliceosomal factor
7896673	6.65e-03	9.38e-05	-4.7671975	1.412365	-1.5310933		
7894975	6.71e-03	9.50e-05	4.7623008	1.40097	1.3033433		
8112807	6.71e-03	9.50e-05	-4.761999	1.400268	-1.5063523	ARSB	arylsulfatase B
7915091	6.74e-03	9.58e-05	-4.7587446	1.392694	-1.6966648	MTF1	metal regulatory transcription factor 1
8122865	6.79e-03	9.67e-05	4.754715	1.383316	0.8813812	VIP	vasoactive intestinal peptide
7927560	6.79e-03	9.69e-05	-4.7537739	1.381126	-0.8860493	FAM21A///FAM21C	family with sequence similarity 21 member A///family with sequence similarity 21 member C
7967987	6.79e-03	9.71e-05	4.7531347	1.379638	1.1270565	MRPL57	mitochondrial ribosomal protein L57
8010078	6.79e-03	9.72e-05	4.7526398	1.378486	1.9075692	SNHG16///SNORD1C///SNHG16	small nucleolar RNA host gene 16///small nucleolar RNA, C/D box 1C///small nucleolar RNA host gene 16
7899101	6.79e-03	9.76e-05	4.7510918	1.374883	0.8153015	CNKSR1	connector enhancer of kinase suppressor of Ras 1
8139128	6.79e-03	9.79e-05	-4.7496058	1.371425	-2.0821136		
8168424	6.79e-03	9.80e-05	4.7494797	1.371131	1.5276512	SLC16A2	solute carrier family 16 member 2
7895376	6.80e-03	9.82e-05	4.7484922	1.368833	1.2157167		
8133874	6.80e-03	9.84e-05	4.7476208	1.366804	1.3795201		
8024255	6.81e-03	9.88e-05	4.7458286	1.362633	1.1523079	MUM1	melanoma associated antigen (mutated) 1
7965918	6.82e-03	9.91e-05	-4.7446196	1.359818	-2.285894	NT5DC3	5'-nucleotidase domain containing 3
7896468	6.84e-03	9.97e-05	4.74216	1.354093	1.5433512		
8120176	6.85e-03	1.00e-04	4.7406948	1.350682	1.1454061	C6orf141	chromosome 6 open reading frame 141
8009301	6.86e-03	1.00e-04	-4.739111	1.346995	-2.6245917	PRKCA	protein kinase C alpha
7896193	6.87e-03	1.01e-04	4.7370709	1.342246	1.4854613		
7977003	6.87e-03	1.01e-04	-4.7369039	1.341858	-0.9863274	RCOR1	REST corepressor 1
8082673	6.88e-03	1.01e-04	-4.7354394	1.338448	-3.0239293	ACPP	acid phosphatase, prostate
8003322	6.95e-03	1.03e-04	-4.7299611	1.325694	-1.5339671	CYBA	cytochrome b-245 alpha chain
7892520	6.95e-03	1.03e-04	4.7296603	1.324994	1.014911		
8004510	6.99e-03	1.04e-04	-4.7257276	1.315838	-2.6559527	CD68	CD68 molecule
8139921	6.99e-03	1.04e-04	4.7255382	1.315397	2.1981068	CALN1	calneuron 1
8096733	7.11e-03	1.06e-04	-4.7176152	1.296949	-2.3158195	SGMS2	sphingomyelin synthase 2
8058520	7.12e-03	1.06e-04	4.7155421	1.292122	1.4296783	CRYGD	crystallin gamma D
8052382	7.12e-03	1.07e-04	4.7150603	1.291	1.777147	FANCL	Fanconi anemia complementation group L
7896213	7.12e-03	1.07e-04	4.7147151	1.290196	1.93524		
8000244	7.13e-03	1.07e-04	-4.7132416	1.286765	-1.2271982	USP31	ubiquitin specific peptidase 31
8139083	7.16e-03	1.08e-04	4.7106058	1.280627	2.1918752		
7894376	7.25e-03	1.10e-04	4.7031408	1.263242	1.3944959		
7912385	7.25e-03	1.10e-04	-4.7030317	1.262988	-1.3595471	EXOSC10	exosome component 10
8028872	7.25e-03	1.10e-04	4.7026668	1.262138	1.1029366	LTBP4	latent transforming growth factor beta binding protein 4
8169009	7.29e-03	1.10e-04	4.7000629	1.256074	1.372179	BEX4	brain expressed X-linked 4
7894817	7.49e-03	1.14e-04	4.6878867	1.227714	0.8689435		
8007803	7.51e-03	1.14e-04	4.686139	1.223643	1.3222612	CRHR1-IT1	CRHR1 intronic transcript 1
8010747	7.58e-03	1.16e-04	-4.6814037	1.212612	-0.8010747	GPS1	G protein pathway suppressor 1
8114938	7.58e-03	1.16e-04	4.6802377	1.209896	2.3524602	JAKMIP2	janus kinase and microtubule interacting protein 2
8042925	7.66e-03	1.17e-04	4.6751498	1.198044	0.7916485	SEMA4F	ssemaphorin 4F
7974335	7.70e-03	1.18e-04	4.6724928	1.191854	0.9589558		
8132055	7.74e-03	1.19e-04	4.6694621	1.184793	2.9133328	MTURN	maturin, neural progenitor differentiation regulator homolog (Xenopus)
8174351	7.77e-03	1.20e-04	4.6671982	1.179519	1.5813935	NUP62CL	nucleoporin 62 C-terminal like
8168976	7.78e-03	1.20e-04	4.6655384	1.175652	1.0154348	ARMCX5-GPRASP2///GPRASP2	ARMCX5-GPRASP2 readthrough///G protein-coupled receptor associated sorting protein 2
7995096	7.82e-03	1.21e-04	-4.6625148	1.168607	-3.0183833	ITGAM	integrin subunit alpha M
8131965	7.82e-03	1.21e-04	4.6610828	1.165271	1.2390936	LOC441204	uncharacterized LOC441204
8024798	7.82e-03	1.21e-04	-4.6610636	1.165226	-0.9056369	CCDC94	coiled-coil domain containing 94
8040753	7.86e-03	1.22e-04	-4.658213	1.158584	-0.7796003	TMEM214	transmembrane protein 214
7893064	7.91e-03	1.23e-04	-4.6547723	1.150567	-1.3484816		
7952453	7.92e-03	1.24e-04	4.6531409	1.146766	1.5159886	ROBO4	roundabout guidance receptor 4
8008700	7.97e-03	1.25e-04	4.6497849	1.138946	2.5998514	FLJ11710	uncharacterized protein FLJ11710
7936639	7.97e-03	1.25e-04	-4.6490617	1.137261	-1.6076777		
7987361	8.03e-03	1.26e-04	4.6450659	1.12795	1.50697	ZNF770	zinc finger protein 770
7937314	8.08e-03	1.27e-04	4.6410856	1.118675	1.6923907	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase
8133625	8.08e-03	1.28e-04	4.6409454	1.118348	2.6555788	TRIM74///TRIM73///TRIM50	tripartite motif containing 74///tripartite motif containing 73///tripartite motif containing 50
7929609	8.13e-03	1.29e-04	-4.6377621	1.11093	-1.6999461	C10orf12	chromosome 10 open reading frame 12
8097903	8.23e-03	1.30e-04	-4.6317094	1.096824	-2.8916031	TLR2	toll like receptor 2
8006112	8.28e-03	1.31e-04	-4.6288349	1.090125	-0.866753	NSRP1	nuclear speckle splicing regulatory protein 1
7894320	8.45e-03	1.34e-04	4.6193309	1.067975	0.6755916		
